open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760533500000,111604.19000000,111673.29000000,111444.02000000,111556.01000000,22.94793000,1760533799999,2559679.82548190,4164,7.97693000,889703.75639110,0
1760533800000,111556.02000000,111723.07000000,111540.92000000,111561.73000000,8.14012000,1760534099999,908614.47960030,2620,3.11199000,347311.22110210,0
1760534100000,111561.73000000,111663.76000000,111549.53000000,111623.02000000,4.79790000,1760534399999,535489.23058990,2014,2.89914000,323578.22374470,0
1760534400000,111623.02000000,111674.06000000,111560.40000000,111611.96000000,9.58227000,1760534699999,1069514.22612470,2005,3.65905000,408404.12924240,0
1760534700000,111611.95000000,111713.72000000,111489.85000000,111519.90000000,8.81644000,1760534999999,983782.70263350,1959,2.64131000,294723.92796930,0
1760535000000,111520.99000000,111877.46000000,111260.10000000,111725.63000000,62.23787000,1760535299999,6943343.31877150,8735,29.55012000,3296959.40247360,0
1760535300000,111725.62000000,112098.67000000,111575.42000000,111614.01000000,37.14300000,1760535599999,4155308.76725070,5429,16.25819000,1819056.32568870,0
1760535600000,111614.00000000,111743.49000000,111363.71000000,111419.75000000,65.23881000,1760535899999,7276379.10990940,6075,19.41822000,2165835.31569450,0
1760535900000,111418.00000000,111498.99000000,110805.51000000,111128.15000000,131.62721000,1760536199999,14619655.18571630,11568,62.20866000,6909271.33970050,0
1760536200000,111128.98000000,111477.80000000,111000.32000000,111424.31000000,43.41932000,1760536499999,4829843.46631570,6785,19.57079000,2177107.34365490,0
1760536500000,111424.30000000,111575.96000000,111286.81000000,111468.98000000,36.64179000,1760536799999,4084113.25610400,5099,23.81160000,2654165.98719690,0
1760536800000,111466.48000000,111726.00000000,111464.99000000,111659.02000000,16.70631000,1760537099999,1864776.38883010,4486,10.09684000,1127033.69705560,0
1760537100000,111659.02000000,112226.36000000,111592.35000000,112121.99000000,37.55627000,1760537399999,4205759.72758660,7313,24.20193000,2710045.46852390,0
1760537400000,112120.03000000,112323.97000000,112025.52000000,112123.21000000,49.51128000,1760537699999,5555009.92922550,6663,23.09450000,2591264.96597110,0
1760537700000,112128.97000000,112299.99000000,111972.46000000,112044.00000000,27.36755000,1760537999999,3069091.59529720,5847,12.63587000,1416961.57763420,0
1760538000000,112047.99000000,112222.78000000,111932.96000000,112178.62000000,44.67113000,1760538299999,5006034.32650200,4788,30.36953000,3403862.49799080,0
1760538300000,112178.63000000,112178.63000000,111908.87000000,112021.89000000,15.57014000,1760538599999,1744354.26739280,3671,5.95819000,667406.81083920,0
1760538600000,112021.89000000,112054.38000000,111667.88000000,111759.65000000,20.74763000,1760538899999,2320640.13848440,3458,7.04071000,787502.97792580,0
1760538900000,111759.65000000,111874.48000000,111629.59000000,111805.41000000,13.37671000,1760539199999,1494635.88218750,2893,3.59125000,401252.11444060,0
1760539200000,111805.41000000,111815.17000000,111287.09000000,111405.36000000,34.88263000,1760539499999,3888511.74615390,6064,11.61073000,1294350.21782230,0
1760539500000,111409.92000000,111435.05000000,111076.33000000,111171.53000000,42.92082000,1760539799999,4773300.55074860,4708,11.76009000,1307851.53190850,0
1760539800000,111163.69000000,111320.44000000,110974.87000000,111090.78000000,36.52495000,1760540099999,4058706.81682910,4119,17.21902000,1913520.27558850,0
1760540100000,111090.78000000,111240.84000000,110903.74000000,111154.21000000,24.02943000,1760540399999,2669432.23454670,3314,13.59962000,1511111.15694990,0
1760540400000,111154.21000000,111195.78000000,110814.99000000,111145.44000000,41.31461000,1760540699999,4585766.72802240,4265,19.26772000,2138887.92757830,0
1760540700000,111125.42000000,111367.39000000,111033.25000000,111309.56000000,18.30516000,1760540999999,2036286.27765240,3004,11.91788000,1325760.16147160,0
1760541000000,111309.56000000,111336.33000000,110840.14000000,110928.63000000,20.44034000,1760541299999,2269064.48029470,3671,6.74350000,748714.15271920,0
1760541300000,110928.62000000,110949.35000000,110644.30000000,110844.87000000,77.48100000,1760541599999,8585309.84860730,5409,26.21699000,2904868.12211800,0
1760541600000,110844.86000000,111117.44000000,110704.77000000,111012.12000000,36.84274000,1760541899999,4085698.40571350,3926,17.82672000,1977298.60755820,0
1760541900000,111004.18000000,111673.32000000,110981.55000000,111277.96000000,76.73875000,1760542199999,8546909.28320490,7612,48.67395000,5420304.79010430,0
1760542200000,111273.83000000,111460.74000000,111000.01000000,111089.07000000,37.67068000,1760542499999,4188463.63561260,4248,14.17918000,1577447.73565510,0
1760542500000,111089.06000000,111148.50000000,110910.64000000,111089.87000000,23.63880000,1760542799999,2624121.14306800,4684,11.27151000,1251188.18983430,0
1760542800000,111089.86000000,111111.13000000,110659.85000000,110810.40000000,31.77564000,1760543099999,3522392.12558350,4960,14.56590000,1615029.61433040,0
1760543100000,110810.40000000,110835.35000000,110557.63000000,110705.15000000,29.81069000,1760543399999,3298945.77531510,4184,9.90765000,1096483.77224000,0
1760543400000,110705.16000000,110800.00000000,110456.08000000,110726.88000000,58.73314000,1760543699999,6495557.00402960,5686,27.29070000,3017917.64742660,0
1760543700000,110726.87000000,110883.79000000,110699.57000000,110873.72000000,30.75791000,1760543999999,3407401.22473180,3633,12.21568000,1353469.51426520,0
1760544000000,110873.72000000,111114.16000000,110804.57000000,110900.61000000,29.81696000,1760544299999,3308524.26204830,4797,22.20886000,2464287.32295150,0
1760544300000,110908.74000000,111195.54000000,110694.56000000,111059.26000000,35.02813000,1760544599999,3888095.73592220,4707,21.49192000,2386119.85244140,0
1760544600000,111059.27000000,111074.57000000,110854.66000000,110998.43000000,15.34348000,1760544899999,1702681.02193370,3507,7.61109000,844469.97324990,0
1760544900000,110998.42000000,110998.42000000,110760.20000000,110929.36000000,17.49698000,1760545199999,1940077.45094310,3183,10.62974000,1178660.82179760,0
1760545200000,110929.36000000,111026.87000000,110863.42000000,111004.08000000,19.86445000,1760545499999,2204262.18785510,3074,12.15810000,1349281.81755410,0
1760545500000,111002.10000000,111146.57000000,110979.10000000,111049.19000000,17.05599000,1760545799999,1894195.35892850,3192,9.51206000,1056429.91316540,0
1760545800000,111049.18000000,111116.07000000,110817.68000000,110832.91000000,12.53159000,1760546099999,1390562.54288640,2335,4.52891000,502612.01251100,0
1760546100000,110832.91000000,111011.40000000,110809.91000000,110906.69000000,7.98160000,1760546399999,885116.59976660,1828,4.45369000,493886.18897580,0
1760546400000,110900.33000000,110948.13000000,110724.49000000,110769.98000000,19.27379000,1760546699999,2136205.84279790,2041,4.27878000,474188.72784100,0
1760546700000,110769.98000000,110885.92000000,110673.34000000,110787.65000000,10.54264000,1760546999999,1167907.06885140,2466,5.38216000,596168.25046930,0
1760547000000,110787.65000000,110887.83000000,110694.41000000,110835.36000000,17.65240000,1760547299999,1955449.26761120,1660,3.73812000,414204.44051490,0
1760547300000,110834.85000000,110923.38000000,110777.96000000,110825.82000000,12.07727000,1760547599999,1338567.66853630,2004,6.60642000,732273.64008870,0
1760547600000,110825.82000000,110830.80000000,110532.79000000,110723.27000000,20.63103000,1760547899999,2282985.84878210,3780,8.84405000,978637.04692520,0
1760547900000,110723.28000000,110763.04000000,110380.01000000,110475.33000000,34.74333000,1760548199999,3839413.83837200,4044,16.73899000,1849539.12196930,0
1760548200000,110475.33000000,110515.02000000,110302.77000000,110339.10000000,26.76696000,1760548499999,2954925.72659550,4079,13.41314000,1480554.18218760,0
1760548500000,110332.84000000,110596.30000000,110226.59000000,110495.91000000,42.50475000,1760548799999,4692308.54637750,4343,24.48511000,2703110.37008320,0
1760548800000,110493.36000000,110726.23000000,110443.07000000,110514.96000000,22.54746000,1760549099999,2493233.52520150,3130,15.55954000,1720739.61452220,0
1760549100000,110514.97000000,110669.01000000,110381.92000000,110471.95000000,20.52248000,1760549399999,2268073.10019950,2834,10.12427000,1119032.80631140,0
1760549400000,110471.94000000,110559.89000000,110281.51000000,110451.31000000,74.34655000,1760549699999,8206180.76697210,5164,25.40251000,2804100.01275230,0
1760549700000,110451.32000000,110748.90000000,110451.32000000,110738.16000000,21.19406000,1760549999999,2344432.96878510,3330,14.21560000,1572490.41131200,0
1760550000000,110738.16000000,110795.37000000,110644.77000000,110784.62000000,15.88758000,1760550299999,1758953.56272800,2125,8.30833000,919911.31566010,0
1760550300000,110784.63000000,111024.02000000,110784.63000000,110979.06000000,17.03852000,1760550599999,1889902.73443290,2570,10.82635000,1200869.60419050,0
1760550600000,110979.06000000,111185.40000000,110969.61000000,111152.21000000,21.02719000,1760550899999,2335749.05196620,2857,14.15129000,1571998.79413220,0
1760550900000,111152.21000000,111248.28000000,111073.07000000,111248.28000000,20.95628000,1760551199999,2329322.91352350,2405,10.12220000,1125107.66664500,0
1760551200000,111248.27000000,111260.27000000,110885.60000000,110944.34000000,19.68535000,1760551499999,2185526.50263330,3548,8.48358000,941623.87738710,0
1760551500000,110944.34000000,111205.88000000,110944.34000000,111126.42000000,13.99141000,1760551799999,1553946.45579540,2822,9.19700000,1021383.56045330,0
1760551800000,111125.95000000,111133.28000000,111021.55000000,111043.79000000,5.45116000,1760552099999,605447.55469630,1693,2.38101000,264446.05286550,0
1760552100000,111043.79000000,111182.37000000,111037.66000000,111066.77000000,5.63850000,1760552399999,626451.37525030,2017,3.20547000,356111.30658440,0
1760552400000,111066.76000000,111435.91000000,111060.62000000,111338.58000000,18.42571000,1760552699999,2050010.55154400,4592,13.66868000,1520615.00202120,0
1760552700000,111341.91000000,111436.12000000,111236.45000000,111273.12000000,9.52792000,1760552999999,1060946.29569630,2320,3.87732000,431735.27039330,0
1760553000000,111276.08000000,111382.56000000,111221.60000000,111221.61000000,14.01517000,1760553299999,1560212.11627120,2393,6.44756000,717882.12026810,0
1760553300000,111221.60000000,111286.78000000,111047.83000000,111274.78000000,22.01445000,1760553599999,2447531.99081240,2935,10.37364000,1153546.64019520,0
1760553600000,111274.77000000,111362.97000000,111140.41000000,111221.92000000,10.05141000,1760553899999,1118320.44400620,2308,4.54147000,505233.84612920,0
1760553900000,111221.91000000,111304.99000000,111127.89000000,111304.99000000,18.98603000,1760554199999,2111324.63449250,1945,11.07841000,1231911.73816110,0
1760554200000,111304.99000000,111463.41000000,111285.76000000,111461.46000000,9.30186000,1760554499999,1036119.34924500,2149,6.27737000,699209.12446700,0
1760554500000,111463.41000000,111561.60000000,111396.62000000,111498.81000000,11.08767000,1760554799999,1236197.40769060,2497,6.48084000,722640.81974280,0
1760554800000,111498.81000000,111519.34000000,111305.60000000,111359.76000000,19.84474000,1760555099999,2210860.84719580,3053,4.80132000,534904.92846650,0
1760555100000,111359.77000000,111393.32000000,111215.27000000,111326.85000000,13.25603000,1760555399999,1475190.03478140,2002,4.56505000,507990.22432100,0
1760555400000,111326.85000000,111326.85000000,111155.48000000,111285.00000000,18.81145000,1760555699999,2092846.25084580,2562,6.35527000,706953.94110470,0
1760555700000,111282.24000000,111469.20000000,111242.60000000,111458.61000000,25.67810000,1760555999999,2859579.70587760,2782,9.90070000,1102512.81595250,0
1760556000000,111458.62000000,111580.43000000,111446.02000000,111524.74000000,16.17890000,1760556299999,1804167.68852790,1958,8.10936000,904174.07166820,0
1760556300000,111524.75000000,111628.13000000,111504.07000000,111552.58000000,28.73887000,1760556599999,3206681.85013750,2478,11.53436000,1286972.11864940,0
1760556600000,111552.59000000,111600.84000000,111514.29000000,111542.22000000,9.13720000,1760556899999,1019263.82382800,1578,4.63591000,517135.48068340,0
1760556900000,111542.22000000,111542.22000000,111237.28000000,111274.96000000,31.45093000,1760557199999,3503518.79991140,3398,5.34603000,595176.06979320,0
1760557200000,111280.52000000,111415.82000000,111200.00000000,111365.48000000,9.17174000,1760557499999,1021157.69904830,1748,4.51612000,502796.03895300,0
1760557500000,111365.48000000,111365.48000000,111284.79000000,111325.18000000,17.60392000,1760557799999,1959885.94225440,1605,4.23219000,471146.46748600,0
1760557800000,111325.19000000,111327.84000000,111133.58000000,111159.81000000,21.10329000,1760558099999,2347742.54320550,2753,7.07880000,787388.37151730,0
1760558100000,111159.81000000,111371.73000000,111154.19000000,111313.19000000,15.11286000,1760558399999,1681981.04652650,2465,7.25975000,807921.40245170,0
1760558400000,111327.78000000,111550.00000000,111327.78000000,111538.87000000,16.91963000,1760558699999,1885880.93740760,2587,14.68630000,1636900.13362530,0
1760558700000,111533.13000000,111533.13000000,111410.14000000,111457.49000000,8.56697000,1760558999999,954789.53638040,1949,2.92513000,326007.12153380,0
1760559000000,111460.07000000,111505.76000000,111428.26000000,111473.76000000,10.56067000,1760559299999,1177175.86440370,1687,5.52286000,615602.44216290,0
1760559300000,111473.76000000,111587.55000000,111455.65000000,111574.41000000,6.97178000,1760559599999,777481.69812630,1431,5.20826000,580835.54882290,0
1760559600000,111574.42000000,111624.24000000,111510.20000000,111556.79000000,8.91397000,1760559899999,994616.55931810,1472,4.21400000,470171.47744890,0
1760559900000,111556.79000000,111567.00000000,111100.08000000,111119.00000000,25.95095000,1760560199999,2889691.54293410,3251,3.41094000,379875.99734450,0
1760560200000,111119.01000000,111124.65000000,110583.34000000,110614.05000000,53.15588000,1760560499999,5893721.45210410,6273,17.17049000,1904222.26442670,0
1760560500000,110614.05000000,111273.13000000,110610.88000000,111225.33000000,26.50494000,1760560799999,2941386.59341660,3917,16.84283000,1869228.94333610,0
1760560800000,111222.97000000,111410.45000000,111179.94000000,111339.13000000,16.82999000,1760561099999,1873239.71201210,2784,9.57274000,1065517.43815260,0
1760561100000,111339.13000000,111500.00000000,111090.98000000,111457.14000000,19.38384000,1760561399999,2156888.96099480,3252,11.55951000,1286324.24615710,0
1760561400000,111457.14000000,111467.07000000,111210.13000000,111227.70000000,12.13532000,1760561699999,1351040.99643270,1837,4.87308000,542494.64020620,0
1760561700000,111227.67000000,111274.96000000,111133.19000000,111172.54000000,13.90806000,1760561999999,1546501.67787090,1753,5.67566000,631067.39622800,0
1760562000000,111171.60000000,111183.65000000,111069.00000000,111111.13000000,9.70977000,1760562299999,1078965.68491990,1217,2.65399000,294914.57546390,0
1760562300000,111111.14000000,111225.65000000,110883.37000000,110896.36000000,17.02166000,1760562599999,1890319.69203280,2252,5.66075000,628895.20946400,0
1760562600000,110894.65000000,110894.65000000,110560.96000000,110864.75000000,40.41396000,1760562899999,4473707.88086400,4303,18.72672000,2072869.57811550,0
1760562900000,110867.28000000,110931.52000000,110639.13000000,110681.18000000,17.74735000,1760563199999,1965572.40665230,2104,6.62311000,733497.57545350,0
1760563200000,110684.58000000,110832.11000000,110684.58000000,110812.73000000,8.17250000,1760563499999,905448.99266900,1357,5.08609000,563496.44548800,0
1760563500000,110813.34000000,111176.32000000,110794.32000000,111025.83000000,17.71709000,1760563799999,1966740.05865090,2341,12.16350000,1350200.26500520,0
1760563800000,111025.82000000,111299.99000000,110836.82000000,111299.99000000,28.16963000,1760564099999,3128735.59809210,4048,16.85341000,1872099.14099840,0
1760564100000,111299.98000000,111490.00000000,111191.04000000,111238.94000000,23.95193000,1760564399999,2667405.61076200,3610,13.56718000,1511013.06860020,0
1760564400000,111238.95000000,111428.82000000,111161.64000000,111171.75000000,15.27511000,1760564699999,1699671.29215100,2322,6.99732000,778685.58772330,0
1760564700000,111171.76000000,111267.36000000,110940.35000000,110940.35000000,13.87726000,1760564999999,1541227.60824830,2942,4.55519000,505872.83994680,0
1760565000000,110940.36000000,111033.10000000,110755.36000000,110769.94000000,13.42762000,1760565299999,1488274.75016330,3159,2.98678000,331036.77951300,0
1760565300000,110769.94000000,110946.00000000,110753.57000000,110903.76000000,9.32506000,1760565599999,1033697.10012840,1361,6.99909000,775832.75222460,0
1760565600000,110903.76000000,111039.88000000,110860.84000000,110960.00000000,8.52613000,1760565899999,945914.85071300,2201,4.10570000,455561.97873990,0
1760565900000,110960.01000000,111028.00000000,110858.85000000,110954.99000000,10.76646000,1760566199999,1194457.33608190,2534,4.79836000,532463.88258750,0
1760566200000,110953.01000000,111129.01000000,110898.64000000,111124.01000000,11.70270000,1760566499999,1299178.75716430,1787,6.69173000,743167.21499230,0
1760566500000,111124.00000000,111282.34000000,111094.01000000,111282.34000000,13.62651000,1760566799999,1515145.77167340,2300,10.47522000,1164887.06392360,0
1760566800000,111282.35000000,111446.41000000,111273.41000000,111362.99000000,20.72055000,1760567099999,2307582.05558110,3927,10.97429000,1222280.14868010,0
1760567100000,111362.99000000,111410.75000000,111212.98000000,111227.51000000,10.42463000,1760567399999,1160415.29447640,1961,3.44475000,383349.24148330,0
1760567400000,111227.52000000,111288.80000000,111217.01000000,111288.80000000,3.04274000,1760567699999,338491.28294560,1677,1.89728000,211052.12079440,0
1760567700000,111288.79000000,111372.20000000,111254.89000000,111301.75000000,7.46906000,1760567999999,831456.80568650,2820,2.31001000,257166.52606350,0
1760568000000,111301.76000000,111352.99000000,111261.22000000,111261.22000000,6.24890000,1760568299999,695598.48358970,1788,3.07444000,342261.76732930,0
1760568300000,111261.23000000,111261.23000000,110881.42000000,110881.45000000,19.97396000,1760568599999,2218146.25050390,3627,3.72248000,413458.72640880,0
1760568600000,110881.44000000,110947.00000000,110768.01000000,110806.58000000,15.35950000,1760568899999,1702364.64905210,3232,7.45295000,826008.56364800,0
1760568900000,110806.59000000,110832.17000000,110723.20000000,110723.21000000,10.94496000,1760569199999,1212265.05003440,2319,4.90507000,543267.03839740,0
1760569200000,110723.21000000,110830.82000000,110684.22000000,110730.47000000,12.52773000,1760569499999,1387495.54556180,2171,6.03255000,668098.56546480,0
1760569500000,110730.47000000,110858.16000000,110640.94000000,110858.16000000,10.55260000,1760569799999,1168539.16985750,3224,3.92148000,434372.81947820,0
1760569800000,110858.16000000,111001.31000000,110836.82000000,110912.01000000,9.64603000,1760570099999,1069807.21640010,2644,4.55679000,505400.76736990,0
1760570100000,110912.01000000,110994.95000000,110816.14000000,110870.16000000,6.43400000,1760570399999,713583.78950960,2470,2.75171000,305151.02316060,0
1760570400000,110870.84000000,110964.15000000,110827.88000000,110942.27000000,7.37733000,1760570699999,818273.19806680,2437,2.80150000,310694.70195280,0
1760570700000,110942.28000000,110968.81000000,110862.00000000,110947.01000000,3.13863000,1760570999999,348140.91503500,2165,1.79007000,198551.70343150,0
1760571000000,110947.01000000,111066.08000000,110947.01000000,110997.98000000,6.84941000,1760571299999,760341.22739550,1873,4.48618000,497948.01204420,0
1760571300000,110995.00000000,111006.74000000,110877.58000000,110957.00000000,8.85973000,1760571599999,982880.76384730,1857,3.34140000,370685.06175670,0
1760571600000,110954.22000000,111039.67000000,110908.32000000,110999.00000000,6.75055000,1760571899999,749188.11562120,2189,3.01691000,334875.00041490,0
1760571900000,111003.19000000,111011.50000000,110721.48000000,110724.00000000,9.50288000,1760572199999,1053616.41527060,2282,2.51069000,278243.69917420,0
1760572200000,110725.99000000,110794.01000000,110706.11000000,110717.25000000,7.31851000,1760572499999,810495.99273910,1682,2.87826000,318717.27714720,0
1760572500000,110716.21000000,110817.07000000,110703.61000000,110817.07000000,3.25158000,1760572799999,360181.72476320,1356,1.71543000,190004.24254360,0
1760572800000,110817.07000000,110902.00000000,110738.62000000,110869.52000000,11.93599000,1760573099999,1322854.81238880,4436,5.00032000,554176.38511790,0
1760573100000,110869.52000000,110921.98000000,110660.61000000,110744.16000000,12.47040000,1760573399999,1381350.77270530,3653,5.70502000,632142.61257650,0
1760573400000,110744.93000000,110744.93000000,110609.18000000,110609.18000000,11.41833000,1760573699999,1263487.71178560,2888,4.55141000,503601.45056670,0
1760573700000,110609.18000000,110731.40000000,110566.01000000,110730.48000000,8.13874000,1760573999999,900445.75999870,3427,4.46783000,494321.17514150,0
1760574000000,110732.98000000,110857.15000000,110732.98000000,110794.38000000,7.31659000,1760574299999,810704.27737620,2749,2.59033000,286987.44045010,0
1760574300000,110794.38000000,110901.89000000,110780.64000000,110844.48000000,6.46207000,1760574599999,716433.78782510,2125,3.24575000,359835.46318440,0
1760574600000,110844.04000000,110844.04000000,110573.35000000,110666.01000000,11.75881000,1760574899999,1301348.58421510,2829,4.69135000,519170.97270720,0
1760574900000,110666.01000000,110719.37000000,110437.58000000,110522.98000000,15.08272000,1760575199999,1667416.76962110,3154,4.84412000,535733.62708660,0
1760575200000,110524.04000000,110596.51000000,110418.88000000,110432.47000000,9.42566000,1760575499999,1041508.48778920,2245,4.56548000,504436.83919790,0
1760575500000,110432.46000000,110537.53000000,110416.88000000,110527.56000000,5.19134000,1760575799999,573397.80887300,1987,2.25539000,249110.39022780,0
1760575800000,110525.16000000,110618.73000000,110466.00000000,110570.88000000,18.84356000,1760576099999,2083390.29979860,1779,8.93627000,987809.32930360,0
1760576100000,110568.84000000,110598.53000000,110482.75000000,110495.34000000,10.38771000,1760576399999,1148264.77106300,1290,3.56888000,394511.49383190,0
1760576400000,110495.33000000,110797.73000000,110484.24000000,110766.08000000,10.50512000,1760576699999,1162201.67712760,1885,6.73285000,744737.62317550,0
1760576700000,110765.54000000,110986.96000000,110765.53000000,110978.00000000,10.64866000,1760576999999,1180688.92595140,1636,5.44360000,603665.21828330,0
1760577000000,110972.46000000,111170.92000000,110930.44000000,111066.99000000,14.07441000,1760577299999,1563497.80045220,2368,6.98361000,775784.13988490,0
1760577300000,111066.98000000,111106.10000000,110972.20000000,110972.20000000,12.46863000,1760577599999,1384364.50221710,2036,2.08813000,231893.42139180,0
1760577600000,110972.19000000,110972.19000000,110765.23000000,110824.01000000,11.55783000,1760577899999,1281051.88082590,1783,4.11667000,456167.22494730,0
1760577900000,110820.83000000,110973.62000000,110812.56000000,110949.73000000,6.58410000,1760578199999,730177.93209650,1629,4.29283000,476045.21788800,0
1760578200000,110954.29000000,111106.72000000,110871.92000000,110996.21000000,9.81936000,1760578499999,1090011.60854410,3202,3.69826000,410507.71827730,0
1760578500000,110996.20000000,111059.99000000,110975.21000000,111059.99000000,3.39050000,1760578799999,376368.55720570,1600,1.59692000,177271.95598080,0
1760578800000,111059.99000000,111179.61000000,111036.00000000,111084.40000000,14.01774000,1760579099999,1557813.32945240,1978,7.49564000,832922.20193930,0
1760579100000,111084.40000000,111096.99000000,110979.86000000,111058.80000000,4.72221000,1760579399999,524257.29049220,1288,3.24921000,360691.97216560,0
1760579400000,111062.34000000,111372.46000000,111062.01000000,111241.20000000,20.73260000,1760579699999,2306868.25755600,2478,14.28916000,1589672.81357630,0
1760579700000,111246.12000000,111399.99000000,111246.12000000,111363.00000000,5.92432000,1760579999999,659546.00325160,1580,3.41437000,380124.17972290,0
1760580000000,111363.00000000,111467.97000000,111079.50000000,111310.95000000,27.86868000,1760580299999,3101389.11989280,3510,11.71491000,1303863.93898950,0
1760580300000,111311.08000000,111544.31000000,111254.89000000,111493.94000000,16.97585000,1760580599999,1891179.71569580,2915,10.25660000,1142619.73457820,0
1760580600000,111497.69000000,111611.28000000,111378.01000000,111403.87000000,18.14632000,1760580899999,2023633.54594250,2456,10.92353000,1218180.64161200,0
1760580900000,111403.60000000,111454.66000000,111371.79000000,111402.20000000,3.54718000,1760581199999,395186.64250120,1014,1.47378000,164169.97812970,0
1760581200000,111397.96000000,111539.39000000,111350.55000000,111421.58000000,11.75639000,1760581499999,1310412.63273480,2247,5.71729000,637193.89551200,0
1760581500000,111421.58000000,111517.37000000,111409.12000000,111462.27000000,7.06676000,1760581799999,787766.48294520,1521,2.31547000,258085.56518280,0
1760581800000,111467.87000000,111492.00000000,111391.56000000,111475.31000000,5.51239000,1760582099999,614287.18295450,1991,1.85937000,207186.07803980,0
1760582100000,111475.31000000,111475.31000000,111343.74000000,111371.50000000,8.95174000,1760582399999,997338.08282120,1912,2.32153000,258626.92461120,0
1760582400000,111365.83000000,111411.64000000,111333.37000000,111400.82000000,3.92338000,1760582699999,436953.58239630,893,1.53049000,170457.83161380,0
1760582700000,111407.99000000,111577.83000000,111365.54000000,111577.20000000,7.51369000,1760582999999,837704.85930010,1328,5.67110000,632284.47425040,0
1760583000000,111577.20000000,111595.38000000,111508.10000000,111569.52000000,9.42182000,1760583299999,1051000.81047440,1408,3.86667000,431289.79507480,0
1760583300000,111569.58000000,111622.70000000,111565.25000000,111574.35000000,5.85460000,1760583599999,653384.31863780,566,3.23478000,360987.39430770,0
1760583600000,111574.36000000,111674.84000000,111567.88000000,111573.00000000,7.63523000,1760583899999,852283.99619910,1211,2.72488000,304163.53590540,0
1760583900000,111573.01000000,111664.18000000,111465.79000000,111610.83000000,18.21863000,1760584199999,2032623.60557170,1940,5.57592000,621987.02145180,0
1760584200000,111610.83000000,111615.75000000,111526.82000000,111559.02000000,8.62892000,1760584499999,962713.23478490,1427,3.34443000,373036.86416580,0
1760584500000,111559.01000000,111612.93000000,111500.00000000,111581.24000000,3.68252000,1760584799999,410829.70520980,1274,1.02841000,114717.58817330,0
1760584800000,111581.25000000,111922.48000000,111581.25000000,111759.01000000,26.95227000,1760585099999,3012209.61853520,4671,18.02443000,2014365.49960540,0
1760585100000,111756.46000000,111855.07000000,111700.62000000,111795.58000000,12.22640000,1760585399999,1366743.54588530,1541,5.98454000,668924.25113390,0
1760585400000,111795.57000000,111795.57000000,111586.35000000,111629.01000000,17.30963000,1760585699999,1932797.16393810,2620,5.55508000,620167.13564490,0
1760585700000,111629.02000000,111646.47000000,111466.34000000,111609.34000000,25.01724000,1760585999999,2791064.27876510,2604,8.46331000,944154.27043030,0
1760586000000,111609.34000000,111743.74000000,111609.34000000,111633.49000000,7.74295000,1760586299999,864776.88697490,1465,4.11399000,459451.29726270,0
1760586300000,111633.49000000,111689.05000000,111556.42000000,111600.42000000,10.13037000,1760586599999,1130944.14366820,1661,4.28401000,478236.38717250,0
1760586600000,111598.21000000,111610.56000000,111478.35000000,111609.46000000,5.75516000,1760586899999,641974.54194100,1219,2.94497000,328474.88321830,0
1760586900000,111609.45000000,111609.45000000,111325.22000000,111396.24000000,13.01344000,1760587199999,1450278.52105360,1682,2.72297000,303614.82966770,0
1760587200000,111398.49000000,111578.32000000,111369.61000000,111560.40000000,9.95016000,1760587499999,1109103.62779630,1532,5.42186000,604364.95535860,0
1760587500000,111560.12000000,111572.41000000,111501.61000000,111518.42000000,2.26815000,1760587799999,252976.84127540,754,1.13626000,126720.03919800,0
1760587800000,111518.42000000,111705.87000000,111512.84000000,111649.79000000,12.51393000,1760588099999,1396772.30797560,1742,8.36835000,934021.34454090,0
1760588100000,111649.80000000,111730.90000000,111640.21000000,111658.22000000,9.91644000,1760588399999,1107564.19428770,1332,4.99165000,557437.61204650,0
1760588400000,111658.22000000,111668.00000000,111591.24000000,111639.36000000,3.87137000,1760588699999,432179.67327570,774,1.30181000,145303.33576710,0
1760588700000,111639.36000000,111641.44000000,111587.74000000,111605.21000000,3.77424000,1760588999999,421280.05965220,561,0.34439000,38437.71726060,0
1760589000000,111605.21000000,111646.00000000,111583.20000000,111611.17000000,4.25097000,1760589299999,474462.62866140,809,0.98913000,110380.55762620,0
1760589300000,111611.16000000,111615.84000000,111522.62000000,111522.62000000,3.52006000,1760589599999,392785.57490920,1151,1.53999000,171837.51588230,0
1760589600000,111521.35000000,111531.83000000,111001.76000000,111064.00000000,27.55284000,1760589899999,3065695.58762810,3913,3.41031000,379218.22623750,0
1760589900000,111064.00000000,111069.90000000,110875.84000000,111012.46000000,15.43794000,1760590199999,1713055.17425070,2276,10.07481000,1117931.64139570,0
1760590200000,111012.46000000,111185.09000000,111010.24000000,111083.43000000,13.02394000,1760590499999,1446711.44970530,1638,7.44879000,827387.64861090,0
1760590500000,111084.09000000,111157.55000000,111029.13000000,111029.14000000,6.39218000,1760590799999,710264.47543960,899,1.81891000,202121.84576910,0
1760590800000,111029.14000000,111157.83000000,110964.63000000,111069.91000000,12.24032000,1760591099999,1359205.88630790,1705,4.52108000,501996.04003510,0
1760591100000,111071.61000000,111134.71000000,110989.29000000,111092.78000000,9.09826000,1760591399999,1010498.30311290,1472,2.66753000,296256.78265070,0
